1240
country:BRB	GDP per capita (current LCU)	mediumLow	1.00000
country:GBR	GDP per capita (current LCU)	mediumLow	1.00000
country:AND	GDP per capita (current LCU)	mediumLow	1.00000
country:FRA	GDP per capita (current LCU)	mediumLow	1.00000
country:ETH	GDP per capita (current LCU)	mediumLow	1.00000
country:GTM	GDP per capita (current LCU)	mediumLow	1.00000
country:ATG	GDP per capita (current LCU)	mediumLow	1.00000
country:BRA	GDP per capita (current LCU)	mediumLow	1.00000
country:BRN	GDP per capita (current LCU)	mediumLow	1.00000
country:DEU	GDP per capita (current LCU)	mediumLow	1.00000
country:GMB	GDP per capita (current LCU)	mediumLow	1.00000
country:BEL	GDP per capita (current LCU)	mediumLow	1.00000
country:AUT	GDP per capita (current LCU)	mediumLow	1.00000
country:FIN	GDP per capita (current LCU)	mediumLow	1.00000
country:MYS	GDP per capita (current LCU)	mediumLow	1.00000
country:NLD	GDP per capita (current LCU)	mediumLow	1.00000
country:KNA	GDP per capita (current LCU)	mediumLow	1.00000
country:STP	GDP per capita (current LCU)	mediumLow	1.00000
country:EGY	GDP per capita (current LCU)	mediumLow	1.00000
country:ROU	GDP per capita (current LCU)	mediumLow	1.00000
country:SWZ	GDP per capita (current LCU)	mediumLow	1.00000
country:MRT	GDP per capita (current LCU)	medium	1.00000
country:CAN	GDP per capita (current LCU)	medium	1.00000
country:HND	GDP per capita (current LCU)	medium	1.00000
country:POL	GDP per capita (current LCU)	medium	1.00000
country:NZL	GDP per capita (current LCU)	medium	1.00000
country:USA	GDP per capita (current LCU)	medium	1.00000
country:NAM	GDP per capita (current LCU)	medium	1.00000
country:NIC	GDP per capita (current LCU)	medium	1.00000
country:AUS	GDP per capita (current LCU)	medium	1.00000
country:CHN	GDP per capita (current LCU)	medium	1.00000
country:BWA	GDP per capita (current LCU)	medium	1.00000
country:IRL	GDP per capita (current LCU)	medium	1.00000
country:TUR	GDP per capita (current LCU)	medium	1.00000
country:CHE	GDP per capita (current LCU)	medium	1.00000
country:SAU	GDP per capita (current LCU)	medium	1.00000
country:MDA	GDP per capita (current LCU)	medium	1.00000
country:SUR	GDP per capita (current LCU)	medium	1.00000
country:SGP	GDP per capita (current LCU)	medium	1.00000
country:TTO	GDP per capita (current LCU)	medium	1.00000
country:ZAF	GDP per capita (current LCU)	medium	1.00000
country:KGZ	GDP per capita (current LCU)	medium	1.00000
country:HRV	GDP per capita (current LCU)	medium	1.00000
country:BMU	GDP per capita (current LCU)	medium	1.00000
country:LUX	GDP per capita (current LCU)	medium	1.00000
country:UKR	GDP per capita (current LCU)	medium	1.00000
country:MDV	GDP per capita (current LCU)	medium	1.00000
country:NPL	GDP per capita (current LCU)	medium	1.00000
country:HTI	GDP per capita (current LCU)	medium	1.00000
country:ISR	GDP per capita (current LCU)	medium	1.00000
country:IND	GDP per capita (current LCU)	medium	1.00000
country:PHL	GDP per capita (current LCU)	medium	1.00000
country:ZWE	GDP per capita (current LCU)	medium	1.00000
country:MEX	GDP per capita (current LCU)	medium	1.00000
country:BGD	GDP per capita (current LCU)	medium	1.00000
country:KEN	GDP per capita (current LCU)	medium	1.00000
country:QAT	GDP per capita (current LCU)	medium	1.00000
country:SYC	GDP per capita (current LCU)	mediumHigh	1.00000
country:THA	GDP per capita (current LCU)	mediumHigh	1.00000
country:PAK	GDP per capita (current LCU)	mediumHigh	1.00000
country:CAF	GDP per capita (current LCU)	mediumHigh	1.00000
country:SDN	GDP per capita (current LCU)	mediumHigh	1.00000
country:CPV	GDP per capita (current LCU)	mediumHigh	1.00000
country:NER	GDP per capita (current LCU)	mediumHigh	1.00000
country:VUT	GDP per capita (current LCU)	mediumHigh	1.00000
country:MKD	GDP per capita (current LCU)	mediumHigh	1.00000
country:MAC	GDP per capita (current LCU)	mediumHigh	1.00000
country:MUS	GDP per capita (current LCU)	mediumHigh	1.00000
country:HKG	GDP per capita (current LCU)	mediumHigh	1.00000
country:TCD	GDP per capita (current LCU)	mediumHigh	1.00000
country:DNK	GDP per capita (current LCU)	mediumHigh	1.00000
country:GNB	GDP per capita (current LCU)	mediumHigh	1.00000
country:DOM	GDP per capita (current LCU)	mediumHigh	1.00000
country:DZA	GDP per capita (current LCU)	mediumHigh	1.00000
country:MLI	GDP per capita (current LCU)	mediumHigh	1.00000
country:BFA	GDP per capita (current LCU)	mediumHigh	1.00000
country:SWE	GDP per capita (current LCU)	mediumHigh	1.00000
country:MWI	GDP per capita (current LCU)	mediumHigh	1.00000
country:TGO	GDP per capita (current LCU)	mediumHigh	1.00000
country:BDI	GDP per capita (current LCU)	mediumHigh	1.00000
country:CZE	GDP per capita (current LCU)	mediumHigh	1.00000
country:DJI	GDP per capita (current LCU)	mediumHigh	1.00000
country:COM	GDP per capita (current LCU)	mediumHigh	1.00000
country:ALB	GDP per capita (current LCU)	mediumHigh	1.00000
country:JAM	GDP per capita (current LCU)	mediumHigh	1.00000
country:YEM	GDP per capita (current LCU)	mediumHigh	1.00000
country:URY	GDP per capita (current LCU)	mediumHigh	1.00000
country:LKA	GDP per capita (current LCU)	mediumHigh	1.00000
country:NOR	GDP per capita (current LCU)	mediumHigh	1.00000
country:BEN	GDP per capita (current LCU)	mediumHigh	1.00000
country:RWA	GDP per capita (current LCU)	mediumHigh	1.00000
country:NGA	GDP per capita (current LCU)	mediumHigh	1.00000
country:SEN	GDP per capita (current LCU)	mediumHigh	1.00000
country:RUS	GDP per capita (current LCU)	high	1.00000
country:SRB	GDP per capita (current LCU)	high	1.00000
country:CMR	GDP per capita (current LCU)	high	1.00000
country:ARG	GDP per capita (current LCU)	high	1.00000
country:COD	GDP per capita (current LCU)	high	1.00000
country:COG	GDP per capita (current LCU)	high	1.00000
country:CIV	GDP per capita (current LCU)	high	1.00000
country:AGO	GDP per capita (current LCU)	high	1.00000
country:MMR	GDP per capita (current LCU)	high	1.00000
country:GUY	GDP per capita (current LCU)	high	1.00000
country:MDG	GDP per capita (current LCU)	high	1.00000
country:ARM	GDP per capita (current LCU)	high	1.00000
country:TZA	GDP per capita (current LCU)	high	1.00000
country:UGA	GDP per capita (current LCU)	high	1.00000
country:KAZ	GDP per capita (current LCU)	high	1.00000
country:JPN	GDP per capita (current LCU)	high	1.00000
country:GAB	GDP per capita (current LCU)	high	1.00000
country:GNQ	GDP per capita (current LCU)	high	1.00000
country:SLE	GDP per capita (current LCU)	high	1.00000
country:HUN	GDP per capita (current LCU)	high	1.00000
country:KHM	GDP per capita (current LCU)	high	1.00000
country:IRQ	GDP per capita (current LCU)	high	1.00000
country:CRI	GDP per capita (current LCU)	high	1.00000
country:ISL	GDP per capita (current LCU)	high	1.00000
country:GIN	GDP per capita (current LCU)	high	1.00000
country:SOM	GDP per capita (current LCU)	high	1.00000
country:CHL	GDP per capita (current LCU)	high	1.00000
country:MNG	GDP per capita (current LCU)	high	1.00000
country:UZB	GDP per capita (current LCU)	high	1.00000
country:COL	GDP per capita (current LCU)	high	1.00000
country:LAO	GDP per capita (current LCU)	high	1.00000
country:LBN	GDP per capita (current LCU)	high	1.00000
country:PRY	GDP per capita (current LCU)	high	1.00000
country:KOR	GDP per capita (current LCU)	high	1.00000
country:IDN	GDP per capita (current LCU)	high	1.00000
country:VNM	GDP per capita (current LCU)	high	1.00000
country:LBR	GNI per capita (current LCU)	low	1.00000
country:TLS	GNI per capita (current LCU)	low	1.00000
country:JOR	GNI per capita (current LCU)	low	1.00000
country:FSM	GNI per capita (current LCU)	low	1.00000
country:SLV	GNI per capita (current LCU)	low	1.00000
country:XKX	GNI per capita (current LCU)	low	1.00000
country:PSE	GNI per capita (current LCU)	low	1.00000
country:MHL	GNI per capita (current LCU)	low	1.00000
country:ECU	GNI per capita (current LCU)	low	1.00000
country:MNE	GNI per capita (current LCU)	low	1.00000
country:BLZ	GNI per capita (current LCU)	low	1.00000
country:AZE	GNI per capita (current LCU)	low	1.00000
country:TUV	GNI per capita (current LCU)	low	1.00000
country:WSM	GNI per capita (current LCU)	low	1.00000
country:PNG	GNI per capita (current LCU)	low	1.00000
country:FJI	GNI per capita (current LCU)	low	1.00000
country:TUN	GNI per capita (current LCU)	low	1.00000
country:BIH	GNI per capita (current LCU)	low	1.00000
country:TJK	GNI per capita (current LCU)	low	1.00000
country:PAN	GNI per capita (current LCU)	low	1.00000
country:GHA	GNI per capita (current LCU)	low	1.00000
country:GEO	GNI per capita (current LCU)	low	1.00000
country:LVA	GNI per capita (current LCU)	low	1.00000
country:GRC	GNI per capita (current LCU)	low	1.00000
country:SVK	GNI per capita (current LCU)	low	1.00000
country:BLR	GNI per capita (current LCU)	low	1.00000
country:BGR	GNI per capita (current LCU)	low	1.00000
country:SLB	GNI per capita (current LCU)	low	1.00000
country:LTU	GNI per capita (current LCU)	low	1.00000
country:LSO	GNI per capita (current LCU)	low	1.00000
country:PRT	GNI per capita (current LCU)	low	1.00000
country:ZMB	GNI per capita (current LCU)	low	1.00000
country:DMA	GNI per capita (current LCU)	low	1.00000
country:VCT	GNI per capita (current LCU)	low	1.00000
country:EST	GNI per capita (current LCU)	low	1.00000
country:BOL	GNI per capita (current LCU)	mediumLow	1.00000
country:TCA	GNI per capita (current LCU)	mediumLow	1.00000
country:PER	GNI per capita (current LCU)	mediumLow	1.00000
country:CYP	GNI per capita (current LCU)	mediumLow	1.00000
country:SVN	GNI per capita (current LCU)	mediumLow	1.00000
country:LCA	GNI per capita (current LCU)	mediumLow	1.00000
country:GRD	GNI per capita (current LCU)	mediumLow	1.00000
country:ESP	GNI per capita (current LCU)	mediumLow	1.00000
country:MLT	GNI per capita (current LCU)	mediumLow	1.00000
country:BHS	GNI per capita (current LCU)	mediumLow	1.00000
country:NRU	GNI per capita (current LCU)	mediumLow	1.00000
country:LBY	GNI per capita (current LCU)	mediumLow	1.00000
country:ITA	GNI per capita (current LCU)	mediumLow	1.00000
country:MAR	GNI per capita (current LCU)	mediumLow	1.00000
country:MOZ	GNI per capita (current LCU)	mediumLow	1.00000
country:BRB	GNI per capita (current LCU)	mediumLow	1.00000
country:GBR	GNI per capita (current LCU)	mediumLow	1.00000
country:ETH	GNI per capita (current LCU)	mediumLow	1.00000
country:FRA	GNI per capita (current LCU)	mediumLow	1.00000
country:GTM	GNI per capita (current LCU)	mediumLow	1.00000
country:BRA	GNI per capita (current LCU)	mediumLow	1.00000
country:ATG	GNI per capita (current LCU)	mediumLow	1.00000
country:GMB	GNI per capita (current LCU)	mediumLow	1.00000
country:BEL	GNI per capita (current LCU)	mediumLow	1.00000
country:DEU	GNI per capita (current LCU)	mediumLow	1.00000
country:AUT	GNI per capita (current LCU)	mediumLow	1.00000
country:MYS	GNI per capita (current LCU)	mediumLow	1.00000
country:FIN	GNI per capita (current LCU)	mediumLow	1.00000
country:KNA	GNI per capita (current LCU)	mediumLow	1.00000
country:NLD	GNI per capita (current LCU)	mediumLow	1.00000
country:STP	GNI per capita (current LCU)	mediumLow	1.00000
country:SWZ	GNI per capita (current LCU)	mediumLow	1.00000
country:EGY	GNI per capita (current LCU)	mediumLow	1.00000
country:ROU	GNI per capita (current LCU)	mediumLow	1.00000
country:HND	GNI per capita (current LCU)	mediumLow	1.00000
country:MRT	GNI per capita (current LCU)	medium	1.00000
country:IRL	GNI per capita (current LCU)	medium	1.00000
country:CAN	GNI per capita (current LCU)	medium	1.00000
country:POL	GNI per capita (current LCU)	medium	1.00000
country:NZL	GNI per capita (current LCU)	medium	1.00000
country:NAM	GNI per capita (current LCU)	medium	1.00000
country:NIC	GNI per capita (current LCU)	medium	1.00000
country:USA	GNI per capita (current LCU)	medium	1.00000
country:BWA	GNI per capita (current LCU)	medium	1.00000
country:AUS	GNI per capita (current LCU)	medium	1.00000
country:CHN	GNI per capita (current LCU)	medium	1.00000
country:SUR	GNI per capita (current LCU)	medium	1.00000
country:TUR	GNI per capita (current LCU)	medium	1.00000
country:CHE	GNI per capita (current LCU)	medium	1.00000
country:SGP	GNI per capita (current LCU)	medium	1.00000
country:MDA	GNI per capita (current LCU)	medium	1.00000
country:TTO	GNI per capita (current LCU)	medium	1.00000
country:KGZ	GNI per capita (current LCU)	medium	1.00000
country:ZAF	GNI per capita (current LCU)	medium	1.00000
country:HRV	GNI per capita (current LCU)	medium	1.00000
country:BMU	GNI per capita (current LCU)	medium	1.00000
country:MDV	GNI per capita (current LCU)	medium	1.00000
country:UKR	GNI per capita (current LCU)	medium	1.00000
country:NPL	GNI per capita (current LCU)	medium	1.00000
country:HTI	GNI per capita (current LCU)	medium	1.00000
country:IND	GNI per capita (current LCU)	medium	1.00000
country:ISR	GNI per capita (current LCU)	medium	1.00000
country:PHL	GNI per capita (current LCU)	medium	1.00000
country:ZWE	GNI per capita (current LCU)	medium	1.00000
country:MEX	GNI per capita (current LCU)	medium	1.00000
country:SYC	GNI per capita (current LCU)	medium	1.00000
country:KEN	GNI per capita (current LCU)	medium	1.00000
country:QAT	GNI per capita (current LCU)	medium	1.00000
country:THA	GNI per capita (current LCU)	medium	1.00000
country:BGD	GNI per capita (current LCU)	medium	1.00000
country:PAK	GNI per capita (current LCU)	mediumHigh	1.00000
country:SDN	GNI per capita (current LCU)	mediumHigh	1.00000
country:CAF	GNI per capita (current LCU)	mediumHigh	1.00000
country:CPV	GNI per capita (current LCU)	mediumHigh	1.00000
country:MKD	GNI per capita (current LCU)	mediumHigh	1.00000
country:NER	GNI per capita (current LCU)	mediumHigh	1.00000
country:VUT	GNI per capita (current LCU)	mediumHigh	1.00000
country:TCD	GNI per capita (current LCU)	mediumHigh	1.00000
country:HKG	GNI per capita (current LCU)	mediumHigh	1.00000
country:MUS	GNI per capita (current LCU)	mediumHigh	1.00000
country:DNK	GNI per capita (current LCU)	mediumHigh	1.00000
country:GNB	GNI per capita (current LCU)	mediumHigh	1.00000
country:DOM	GNI per capita (current LCU)	mediumHigh	1.00000
country:BFA	GNI per capita (current LCU)	mediumHigh	1.00000
country:MLI	GNI per capita (current LCU)	mediumHigh	1.00000
country:DZA	GNI per capita (current LCU)	mediumHigh	1.00000
country:MWI	GNI per capita (current LCU)	mediumHigh	1.00000
country:SWE	GNI per capita (current LCU)	mediumHigh	1.00000
country:CZE	GNI per capita (current LCU)	mediumHigh	1.00000
country:TGO	GNI per capita (current LCU)	mediumHigh	1.00000
country:BDI	GNI per capita (current LCU)	mediumHigh	1.00000
country:DJI	GNI per capita (current LCU)	mediumHigh	1.00000
country:COM	GNI per capita (current LCU)	mediumHigh	1.00000
country:ALB	GNI per capita (current LCU)	mediumHigh	1.00000
country:JAM	GNI per capita (current LCU)	mediumHigh	1.00000
country:URY	GNI per capita (current LCU)	mediumHigh	1.00000
country:LKA	GNI per capita (current LCU)	mediumHigh	1.00000
country:BEN	GNI per capita (current LCU)	mediumHigh	1.00000
country:NGA	GNI per capita (current LCU)	mediumHigh	1.00000
country:NOR	GNI per capita (current LCU)	mediumHigh	1.00000
country:RWA	GNI per capita (current LCU)	mediumHigh	1.00000
country:SEN	GNI per capita (current LCU)	mediumHigh	1.00000
country:RUS	GNI per capita (current LCU)	mediumHigh	1.00000
country:SRB	GNI per capita (current LCU)	mediumHigh	1.00000
country:CMR	GNI per capita (current LCU)	high	1.00000
country:COG	GNI per capita (current LCU)	high	1.00000
country:ARG	GNI per capita (current LCU)	high	1.00000
country:COD	GNI per capita (current LCU)	high	1.00000
country:AGO	GNI per capita (current LCU)	high	1.00000
country:CIV	GNI per capita (current LCU)	high	1.00000
country:MMR	GNI per capita (current LCU)	high	1.00000
country:GUY	GNI per capita (current LCU)	high	1.00000
country:MDG	GNI per capita (current LCU)	high	1.00000
country:ARM	GNI per capita (current LCU)	high	1.00000
country:TZA	GNI per capita (current LCU)	high	1.00000
country:UGA	GNI per capita (current LCU)	high	1.00000
country:GNQ	GNI per capita (current LCU)	high	1.00000
country:KAZ	GNI per capita (current LCU)	high	1.00000
country:GAB	GNI per capita (current LCU)	high	1.00000
country:JPN	GNI per capita (current LCU)	high	1.00000
country:SLE	GNI per capita (current LCU)	high	1.00000
country:HUN	GNI per capita (current LCU)	high	1.00000
country:KHM	GNI per capita (current LCU)	high	1.00000
country:CRI	GNI per capita (current LCU)	high	1.00000
country:IRQ	GNI per capita (current LCU)	high	1.00000
country:ISL	GNI per capita (current LCU)	high	1.00000
country:GIN	GNI per capita (current LCU)	high	1.00000
country:MNG	GNI per capita (current LCU)	high	1.00000
country:SOM	GNI per capita (current LCU)	high	1.00000
country:CHL	GNI per capita (current LCU)	high	1.00000
country:UZB	GNI per capita (current LCU)	high	1.00000
country:COL	GNI per capita (current LCU)	high	1.00000
country:LAO	GNI per capita (current LCU)	high	1.00000
country:LBN	GNI per capita (current LCU)	high	1.00000
country:PRY	GNI per capita (current LCU)	high	1.00000
country:KOR	GNI per capita (current LCU)	high	1.00000
country:IDN	GNI per capita (current LCU)	high	1.00000
country:VNM	GNI per capita (current LCU)	high	1.00000
country:SGP	Population growth (annual %)	low	1.00000
country:HRV	Population growth (annual %)	low	1.00000
country:MDA	Population growth (annual %)	low	1.00000
country:CUW	Population growth (annual %)	low	1.00000
country:ALB	Population growth (annual %)	low	1.00000
country:LVA	Population growth (annual %)	low	1.00000
country:HKG	Population growth (annual %)	low	1.00000
country:LBN	Population growth (annual %)	low	1.00000
country:SRB	Population growth (annual %)	low	1.00000
country:ROU	Population growth (annual %)	low	1.00000
country:UKR	Population growth (annual %)	low	1.00000
country:ITA	Population growth (annual %)	low	1.00000
country:PRI	Population growth (annual %)	low	1.00000
country:BIH	Population growth (annual %)	low	1.00000
country:BGR	Population growth (annual %)	low	1.00000
country:JPN	Population growth (annual %)	low	1.00000
country:RUS	Population growth (annual %)	low	1.00000
country:BLR	Population growth (annual %)	low	1.00000
country:HUN	Population growth (annual %)	low	1.00000
country:VIR	Population growth (annual %)	low	1.00000
country:GEO	Population growth (annual %)	low	1.00000
country:MKD	Population growth (annual %)	low	1.00000
country:GRC	Population growth (annual %)	low	1.00000
country:POL	Population growth (annual %)	low	1.00000
country:SVK	Population growth (annual %)	low	1.00000
country:MNE	Population growth (annual %)	low	1.00000
country:KOR	Population growth (annual %)	low	1.00000
country:ASM	Population growth (annual %)	low	1.00000
country:CUB	Population growth (annual %)	low	1.00000
country:ESP	Population growth (annual %)	low	1.00000
country:BMU	Population growth (annual %)	low	1.00000
country:DEU	Population growth (annual %)	low	1.00000
country:EST	Population growth (annual %)	low	1.00000
country:GIB	Population growth (annual %)	low	1.00000
country:LTU	Population growth (annual %)	low	1.00000
country:PRT	Population growth (annual %)	low	1.00000
country:MUS	Population growth (annual %)	low	1.00000
country:CZE	Population growth (annual %)	low	1.00000
country:CHN	Population growth (annual %)	low	1.00000
country:AND	Population growth (annual %)	low	1.00000
country:BRB	Population growth (annual %)	low	1.00000
country:USA	Population growth (annual %)	low	1.00000
country:ARM	Population growth (annual %)	low	1.00000
country:FRA	Population growth (annual %)	mediumLow	1.00000
country:AUS	Population growth (annual %)	mediumLow	1.00000
country:SMR	Population growth (annual %)	mediumLow	1.00000
country:THA	Population growth (annual %)	mediumLow	1.00000
country:SVN	Population growth (annual %)	mediumLow	1.00000
country:FIN	Population growth (annual %)	mediumLow	1.00000
country:NCL	Population growth (annual %)	mediumLow	1.00000
country:DMA	Population growth (annual %)	mediumLow	1.00000
country:TTO	Population growth (annual %)	mediumLow	1.00000
country:VCT	Population growth (annual %)	mediumLow	1.00000
country:MLT	Population growth (annual %)	mediumLow	1.00000
country:LIE	Population growth (annual %)	mediumLow	1.00000
country:URY	Population growth (annual %)	mediumLow	1.00000
country:NRU	Population growth (annual %)	mediumLow	1.00000
country:GBR	Population growth (annual %)	mediumLow	1.00000
country:BEL	Population growth (annual %)	mediumLow	1.00000
country:FRO	Population growth (annual %)	mediumLow	1.00000
country:ABW	Population growth (annual %)	mediumLow	1.00000
country:JAM	Population growth (annual %)	mediumLow	1.00000
country:PRK	Population growth (annual %)	mediumLow	1.00000
country:LCA	Population growth (annual %)	mediumLow	1.00000
country:DNK	Population growth (annual %)	mediumLow	1.00000
country:GRD	Population growth (annual %)	mediumLow	1.00000
country:AUT	Population growth (annual %)	mediumLow	1.00000
country:IMN	Population growth (annual %)	mediumLow	1.00000
country:PLW	Population growth (annual %)	mediumLow	1.00000
country:GUY	Population growth (annual %)	mediumLow	1.00000
country:SLV	Population growth (annual %)	mediumLow	1.00000
country:CHL	Population growth (annual %)	mediumLow	1.00000
country:GRL	Population growth (annual %)	mediumLow	1.00000
country:AZE	Population growth (annual %)	mediumLow	1.00000
country:NLD	Population growth (annual %)	mediumLow	1.00000
country:NOR	Population growth (annual %)	mediumLow	1.00000
country:CAN	Population growth (annual %)	mediumLow	1.00000
country:MDV	Population growth (annual %)	mediumLow	1.00000
country:PYF	Population growth (annual %)	mediumLow	1.00000
country:SWE	Population growth (annual %)	mediumLow	1.00000
country:MNP	Population growth (annual %)	mediumLow	1.00000
country:VGB	Population growth (annual %)	mediumLow	1.00000
country:NZL	Population growth (annual %)	mediumLow	1.00000
country:JOR	Population growth (annual %)	mediumLow	1.00000
country:KNA	Population growth (annual %)	mediumLow	1.00000
country:BRA	Population growth (annual %)	mediumLow	1.00000
country:CYP	Population growth (annual %)	medium	1.00000
country:MCO	Population growth (annual %)	medium	1.00000
country:CHE	Population growth (annual %)	medium	1.00000
country:MHL	Population growth (annual %)	medium	1.00000
country:FJI	Population growth (annual %)	medium	1.00000
country:MMR	Population growth (annual %)	medium	1.00000
country:SYC	Population growth (annual %)	medium	1.00000
country:COL	Population growth (annual %)	medium	1.00000
country:LSO	Population growth (annual %)	medium	1.00000
country:ATG	Population growth (annual %)	medium	1.00000
country:GUM	Population growth (annual %)	medium	1.00000
country:TUR	Population growth (annual %)	medium	1.00000
country:VNM	Population growth (annual %)	medium	1.00000
country:IRL	Population growth (annual %)	medium	1.00000
country:WSM	Population growth (annual %)	medium	1.00000
country:SUR	Population growth (annual %)	medium	1.00000
country:CRI	Population growth (annual %)	medium	1.00000
country:XKX	Population growth (annual %)	medium	1.00000
country:BRN	Population growth (annual %)	medium	1.00000
country:BHS	Population growth (annual %)	medium	1.00000
country:VEN	Population growth (annual %)	medium	1.00000
country:ARG	Population growth (annual %)	medium	1.00000
country:IND	Population growth (annual %)	medium	1.00000
country:DOM	Population growth (annual %)	medium	1.00000
country:BGD	Population growth (annual %)	medium	1.00000
country:TUN	Population growth (annual %)	medium	1.00000
country:TON	Population growth (annual %)	medium	1.00000
country:ARE	Population growth (annual %)	medium	1.00000
country:MEX	Population growth (annual %)	medium	1.00000
country:IDN	Population growth (annual %)	medium	1.00000
country:SWZ	Population growth (annual %)	medium	1.00000
country:CPV	Population growth (annual %)	medium	1.00000
country:FSM	Population growth (annual %)	medium	1.00000
country:BTN	Population growth (annual %)	medium	1.00000
country:LKA	Population growth (annual %)	medium	1.00000
country:TUV	Population growth (annual %)	medium	1.00000
country:NIC	Population growth (annual %)	medium	1.00000
country:PER	Population growth (annual %)	medium	1.00000
country:MAR	Population growth (annual %)	medium	1.00000
country:CYM	Population growth (annual %)	medium	1.00000
country:HTI	Population growth (annual %)	medium	1.00000
country:PRY	Population growth (annual %)	medium	1.00000
country:IRN	Population growth (annual %)	medium	1.00000
country:ZAF	Population growth (annual %)	mediumHigh	1.00000
country:SXM	Population growth (annual %)	mediumHigh	1.00000
country:MYS	Population growth (annual %)	mediumHigh	1.00000
country:LBY	Population growth (annual %)	mediumHigh	1.00000
country:TCA	Population growth (annual %)	mediumHigh	1.00000
country:KAZ	Population growth (annual %)	mediumHigh	1.00000
country:PHL	Population growth (annual %)	mediumHigh	1.00000
country:KWT	Population growth (annual %)	mediumHigh	1.00000
country:KHM	Population growth (annual %)	mediumHigh	1.00000
country:BOL	Population growth (annual %)	mediumHigh	1.00000
country:LUX	Population growth (annual %)	mediumHigh	1.00000
country:ECU	Population growth (annual %)	mediumHigh	1.00000
country:MAC	Population growth (annual %)	mediumHigh	1.00000
country:LAO	Population growth (annual %)	mediumHigh	1.00000
country:DJI	Population growth (annual %)	mediumHigh	1.00000
country:TKM	Population growth (annual %)	mediumHigh	1.00000
country:GTM	Population growth (annual %)	mediumHigh	1.00000
country:MAF	Population growth (annual %)	mediumHigh	1.00000
country:SAU	Population growth (annual %)	mediumHigh	1.00000
country:ZWE	Population growth (annual %)	mediumHigh	1.00000
country:PAN	Population growth (annual %)	mediumHigh	1.00000
country:MNG	Population growth (annual %)	mediumHigh	1.00000
country:ISL	Population growth (annual %)	mediumHigh	1.00000
country:HND	Population growth (annual %)	mediumHigh	1.00000
country:ISR	Population growth (annual %)	mediumHigh	1.00000
country:KIR	Population growth (annual %)	mediumHigh	1.00000
country:SSD	Population growth (annual %)	mediumHigh	1.00000
country:QAT	Population growth (annual %)	mediumHigh	1.00000
country:KGZ	Population growth (annual %)	mediumHigh	1.00000
country:DZA	Population growth (annual %)	mediumHigh	1.00000
country:NAM	Population growth (annual %)	mediumHigh	1.00000
country:BLZ	Population growth (annual %)	mediumHigh	1.00000
country:NPL	Population growth (annual %)	mediumHigh	1.00000
country:CAF	Population growth (annual %)	mediumHigh	1.00000
country:EGY	Population growth (annual %)	mediumHigh	1.00000
country:STP	Population growth (annual %)	mediumHigh	1.00000
country:PNG	Population growth (annual %)	mediumHigh	1.00000
country:TLS	Population growth (annual %)	mediumHigh	1.00000
country:BWA	Population growth (annual %)	mediumHigh	1.00000
country:PAK	Population growth (annual %)	mediumHigh	1.00000
country:UZB	Population growth (annual %)	mediumHigh	1.00000
country:SLE	Population growth (annual %)	mediumHigh	1.00000
country:GHA	Population growth (annual %)	mediumHigh	1.00000
country:COM	Population growth (annual %)	high	1.00000
country:TJK	Population growth (annual %)	high	1.00000
country:YEM	Population growth (annual %)	high	1.00000
country:KEN	Population growth (annual %)	high	1.00000
country:OMN	Population growth (annual %)	high	1.00000
country:AFG	Population growth (annual %)	high	1.00000
country:IRQ	Population growth (annual %)	high	1.00000
country:VUT	Population growth (annual %)	high	1.00000
country:GAB	Population growth (annual %)	high	1.00000
country:TGO	Population growth (annual %)	high	1.00000
country:GNB	Population growth (annual %)	high	1.00000
country:SDN	Population growth (annual %)	high	1.00000
country:LBR	Population growth (annual %)	high	1.00000
country:PSE	Population growth (annual %)	high	1.00000
country:SLB	Population growth (annual %)	high	1.00000
country:RWA	Population growth (annual %)	high	1.00000
country:COG	Population growth (annual %)	high	1.00000
country:ETH	Population growth (annual %)	high	1.00000
country:NGA	Population growth (annual %)	high	1.00000
country:CMR	Population growth (annual %)	high	1.00000
country:CIV	Population growth (annual %)	high	1.00000
country:MDG	Population growth (annual %)	high	1.00000
country:MRT	Population growth (annual %)	high	1.00000
country:SEN	Population growth (annual %)	high	1.00000
country:BEN	Population growth (annual %)	high	1.00000
country:MWI	Population growth (annual %)	high	1.00000
country:BHR	Population growth (annual %)	high	1.00000
country:GIN	Population growth (annual %)	high	1.00000
country:BFA	Population growth (annual %)	high	1.00000
country:MOZ	Population growth (annual %)	high	1.00000
country:GMB	Population growth (annual %)	high	1.00000
country:ZMB	Population growth (annual %)	high	1.00000
country:SOM	Population growth (annual %)	high	1.00000
country:TZA	Population growth (annual %)	high	1.00000
country:TCD	Population growth (annual %)	high	1.00000
country:MLI	Population growth (annual %)	high	1.00000
country:UGA	Population growth (annual %)	high	1.00000
country:BDI	Population growth (annual %)	high	1.00000
country:COD	Population growth (annual %)	high	1.00000
country:AGO	Population growth (annual %)	high	1.00000
country:GNQ	Population growth (annual %)	high	1.00000
country:NER	Population growth (annual %)	high	1.00000
country:SYR	Population growth (annual %)	high	1.00000
country:BEN	Diabetes prevalence (% of population ages 20 to 79)	low	1.00000
country:GMB	Diabetes prevalence (% of population ages 20 to 79)	low	1.00000
country:ZWE	Diabetes prevalence (% of population ages 20 to 79)	low	1.00000
